Time(mm/dd/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
10/24/2022 10:53:47 PM,"1090","70.2","63","1021"
10/24/2022 10:54:47 PM,"1105","70.3","63","1021"
10/24/2022 10:55:47 PM,"1122","70.2","63","1021"
10/24/2022 10:56:47 PM,"1107","70.2","63","1021"
10/24/2022 10:57:47 PM,"1103","70.2","63","1021"
10/24/2022 10:58:47 PM,"1105","70.2","63","1021"
10/24/2022 10:59:47 PM,"1109","70.2","63","1021"
10/24/2022 11:00:47 PM,"1125","70.2","63","1021"
10/24/2022 11:01:47 PM,"1114","70.2","63","1021"
10/24/2022 11:02:47 PM,"1120","70.2","63","1021"
10/24/2022 11:03:47 PM,"1108","70.2","63","1021"
10/24/2022 11:04:47 PM,"1120","70.2","63","1020"
10/24/2022 11:05:47 PM,"1131","70.1","63","1020"
10/24/2022 11:06:47 PM,"1112","70.1","63","1020"
10/24/2022 11:07:47 PM,"1126","70.1","63","1020"
10/24/2022 11:08:47 PM,"1136","70.1","63","1020"
10/24/2022 11:09:47 PM,"1134","70.1","63","1020"
10/24/2022 11:10:47 PM,"1133","70.1","63","1020"
10/24/2022 11:11:47 PM,"1119","70.1","63","1020"
10/24/2022 11:12:47 PM,"1116","70.1","63","1020"
10/24/2022 11:13:47 PM,"1122","70.1","63","1021"
10/24/2022 11:14:47 PM,"1133","70.0","63","1020"
10/24/2022 11:15:47 PM,"1137","70.1","63","1020"
10/24/2022 11:16:47 PM,"1147","70.1","63","1020"
10/24/2022 11:17:47 PM,"1136","70.0","63","1020"
10/24/2022 11:18:47 PM,"1152","70.0","63","1021"
10/24/2022 11:19:47 PM,"1141","70.1","63","1021"
10/24/2022 11:20:47 PM,"1129","70.1","63","1021"
10/24/2022 11:21:47 PM,"1147","70.0","63","1021"
10/24/2022 11:22:47 PM,"1129","70.0","63","1020"
10/24/2022 11:23:47 PM,"1132","70.1","63","1020"
10/24/2022 11:24:47 PM,"1150","70.0","63","1021"
10/24/2022 11:25:47 PM,"1149","70.0","63","1021"
10/24/2022 11:26:47 PM,"1144","70.0","63","1021"
10/24/2022 11:27:47 PM,"1149","70.0","63","1020"
10/24/2022 11:28:47 PM,"1139","70.0","63","1021"
10/24/2022 11:29:47 PM,"1133","70.0","63","1021"
10/24/2022 11:30:47 PM,"1124","70.0","63","1020"
10/24/2022 11:31:47 PM,"1151","69.9","63","1021"
10/24/2022 11:32:47 PM,"1156","70.0","63","1021"
10/24/2022 11:33:47 PM,"1157","69.9","63","1021"
10/24/2022 11:34:47 PM,"1157","69.9","63","1021"
10/24/2022 11:35:47 PM,"1156","69.9","63","1021"
10/24/2022 11:36:47 PM,"1170","70.0","63","1021"
10/24/2022 11:37:47 PM,"1154","69.9","63","1021"
10/24/2022 11:38:47 PM,"1152","69.9","63","1021"
10/24/2022 11:39:47 PM,"1153","69.9","63","1021"
10/24/2022 11:40:47 PM,"1159","69.9","63","1021"
10/24/2022 11:41:47 PM,"1150","69.9","63","1021"
10/24/2022 11:42:47 PM,"1172","69.9","63","1021"
10/24/2022 11:43:47 PM,"1158","69.9","63","1021"
10/24/2022 11:44:47 PM,"1162","69.9","63","1021"
10/24/2022 11:45:47 PM,"1170","69.9","63","1021"
10/24/2022 11:46:47 PM,"1151","69.9","63","1021"
10/24/2022 11:47:47 PM,"1160","69.8","63","1021"
10/24/2022 11:48:47 PM,"1164","69.8","63","1021"
10/24/2022 11:49:47 PM,"1153","69.8","63","1021"
10/24/2022 11:50:47 PM,"1162","69.8","63","1021"
10/24/2022 11:51:47 PM,"1158","69.9","63","1021"
10/24/2022 11:52:47 PM,"1155","69.8","63","1021"
10/24/2022 11:53:47 PM,"1167","69.8","63","1021"
10/24/2022 11:54:47 PM,"1167","69.9","63","1021"
10/24/2022 11:55:47 PM,"1173","69.8","63","1021"
10/24/2022 11:56:47 PM,"1184","69.7","63","1021"
10/24/2022 11:57:47 PM,"1157","69.8","63","1021"
10/24/2022 11:58:47 PM,"1178","69.7","63","1021"
10/24/2022 11:59:47 PM,"1179","69.8","63","1021"
10/25/2022 12:00:47 AM,"1180","69.8","63","1021"
10/25/2022 12:01:47 AM,"1181","69.7","63","1021"
10/25/2022 12:02:47 AM,"1174","69.8","63","1021"
10/25/2022 12:03:47 AM,"1166","69.7","63","1021"
10/25/2022 12:04:47 AM,"1177","69.8","63","1021"
10/25/2022 12:05:47 AM,"1182","69.7","63","1021"
10/25/2022 12:06:47 AM,"1190","69.8","63","1021"
10/25/2022 12:07:47 AM,"1179","69.8","63","1021"
10/25/2022 12:08:47 AM,"1189","69.7","63","1021"
10/25/2022 12:09:47 AM,"1180","69.7","63","1021"
10/25/2022 12:10:47 AM,"1185","69.7","63","1021"
10/25/2022 12:11:47 AM,"1197","69.7","63","1021"
10/25/2022 12:12:47 AM,"1200","69.7","63","1021"
10/25/2022 12:13:47 AM,"1168","69.7","63","1021"
10/25/2022 12:14:47 AM,"1176","69.7","63","1021"
10/25/2022 12:15:47 AM,"1176","69.7","63","1021"
10/25/2022 12:16:47 AM,"1170","69.7","63","1021"
10/25/2022 12:17:47 AM,"1155","69.7","63","1021"
10/25/2022 12:18:47 AM,"1174","69.7","63","1021"
10/25/2022 12:19:47 AM,"1167","69.6","63","1020"
10/25/2022 12:20:47 AM,"1170","69.6","63","1021"
10/25/2022 12:21:47 AM,"1174","69.6","63","1020"
10/25/2022 12:22:47 AM,"1180","69.6","63","1020"
10/25/2022 12:23:47 AM,"1169","69.6","63","1020"
10/25/2022 12:24:47 AM,"1180","69.6","63","1020"
10/25/2022 12:25:47 AM,"1176","69.6","63","1020"
10/25/2022 12:26:47 AM,"1167","69.6","63","1020"
10/25/2022 12:27:47 AM,"1161","69.6","63","1020"
10/25/2022 12:28:47 AM,"1186","69.6","63","1020"
10/25/2022 12:29:47 AM,"1164","69.6","63","1020"
10/25/2022 12:30:47 AM,"1186","69.6","63","1020"
10/25/2022 12:31:47 AM,"1172","69.6","63","1020"
10/25/2022 12:32:47 AM,"1176","69.6","63","1020"
10/25/2022 12:33:47 AM,"1183","69.6","63","1020"
10/25/2022 12:34:47 AM,"1167","69.5","63","1020"
10/25/2022 12:35:47 AM,"1169","69.5","63","1020"
10/25/2022 12:36:47 AM,"1180","69.5","63","1020"
10/25/2022 12:37:47 AM,"1169","69.5","63","1020"
10/25/2022 12:38:47 AM,"1171","69.5","63","1020"
10/25/2022 12:39:47 AM,"1179","69.6","63","1020"
10/25/2022 12:40:47 AM,"1175","69.6","63","1020"
10/25/2022 12:41:47 AM,"1178","69.5","63","1020"
10/25/2022 12:42:47 AM,"1187","69.5","63","1020"
10/25/2022 12:43:47 AM,"1168","69.6","63","1020"
10/25/2022 12:44:47 AM,"1188","69.5","63","1020"
10/25/2022 12:45:47 AM,"1187","69.5","63","1020"
10/25/2022 12:46:47 AM,"1187","69.5","63","1020"
10/25/2022 12:47:47 AM,"1188","69.5","63","1020"
10/25/2022 12:48:47 AM,"1189","69.5","63","1020"
10/25/2022 12:49:47 AM,"1187","69.5","64","1020"
10/25/2022 12:50:47 AM,"1167","69.5","63","1020"
10/25/2022 12:51:47 AM,"1179","69.5","63","1020"
10/25/2022 12:52:47 AM,"1176","69.5","63","1020"
10/25/2022 12:53:47 AM,"1193","69.4","64","1020"
10/25/2022 12:54:47 AM,"1193","69.5","64","1020"
10/25/2022 12:55:47 AM,"1184","69.4","64","1020"
10/25/2022 12:56:47 AM,"1178","69.4","64","1020"
10/25/2022 12:57:48 AM,"1174","69.4","64","1020"
10/25/2022 12:58:48 AM,"1197","69.4","64","1020"
10/25/2022 12:59:48 AM,"1209","69.4","64","1020"
10/25/2022 1:00:48 AM,"1210","69.4","64","1020"
10/25/2022 1:01:48 AM,"1176","69.4","64","1020"
10/25/2022 1:02:48 AM,"1180","69.4","64","1020"
10/25/2022 1:03:48 AM,"1191","69.4","64","1020"
10/25/2022 1:04:48 AM,"1191","69.4","64","1020"
10/25/2022 1:05:48 AM,"1187","69.4","64","1020"
10/25/2022 1:06:48 AM,"1191","69.4","64","1020"
10/25/2022 1:07:48 AM,"1206","69.4","64","1020"
10/25/2022 1:08:48 AM,"1201","69.4","64","1020"
10/25/2022 1:09:48 AM,"1211","69.4","64","1020"
10/25/2022 1:10:48 AM,"1202","69.4","64","1020"
10/25/2022 1:11:48 AM,"1200","69.4","64","1020"
10/25/2022 1:12:48 AM,"1216","69.3","64","1020"
10/25/2022 1:13:48 AM,"1190","69.4","64","1020"
10/25/2022 1:14:48 AM,"1204","69.3","64","1020"
10/25/2022 1:15:48 AM,"1216","69.4","64","1020"
10/25/2022 1:16:48 AM,"1196","69.3","64","1020"
10/25/2022 1:17:48 AM,"1180","69.3","64","1020"
10/25/2022 1:18:48 AM,"1213","69.4","64","1020"
10/25/2022 1:19:48 AM,"1184","69.3","64","1020"
10/25/2022 1:20:48 AM,"1198","69.4","64","1020"
10/25/2022 1:21:48 AM,"1222","69.3","64","1020"
10/25/2022 1:22:48 AM,"1199","69.3","64","1020"
10/25/2022 1:23:48 AM,"1190","69.3","64","1020"
10/25/2022 1:24:48 AM,"1202","69.3","64","1020"
10/25/2022 1:25:48 AM,"1208","69.3","64","1020"
10/25/2022 1:26:48 AM,"1216","69.3","64","1020"
10/25/2022 1:27:48 AM,"1188","69.3","64","1020"
10/25/2022 1:28:48 AM,"1199","69.3","64","1020"
10/25/2022 1:29:48 AM,"1196","69.4","64","1020"
10/25/2022 1:30:48 AM,"1208","69.3","64","1020"
10/25/2022 1:31:48 AM,"1204","69.3","64","1020"
10/25/2022 1:32:48 AM,"1209","69.3","64","1020"
10/25/2022 1:33:48 AM,"1207","69.3","64","1020"
10/25/2022 1:34:48 AM,"1221","69.3","64","1020"
10/25/2022 1:35:48 AM,"1221","69.3","64","1020"
10/25/2022 1:36:48 AM,"1208","69.3","64","1020"
10/25/2022 1:37:48 AM,"1205","69.3","64","1020"
10/25/2022 1:38:48 AM,"1194","69.3","64","1020"
10/25/2022 1:39:48 AM,"1181","69.3","64","1020"
10/25/2022 1:40:48 AM,"1182","69.3","64","1020"
10/25/2022 1:41:48 AM,"1172","69.3","64","1020"
10/25/2022 1:42:48 AM,"1161","69.3","64","1020"
10/25/2022 1:43:48 AM,"1179","69.3","64","1020"
10/25/2022 1:44:48 AM,"1165","69.3","64","1020"
10/25/2022 1:45:48 AM,"1162","69.3","64","1020"
10/25/2022 1:46:48 AM,"1167","69.4","64","1020"
10/25/2022 1:47:48 AM,"1151","69.3","64","1020"
10/25/2022 1:48:48 AM,"1169","69.3","64","1020"
10/25/2022 1:49:48 AM,"1157","69.3","64","1020"
10/25/2022 1:50:48 AM,"1153","69.3","64","1020"
10/25/2022 1:51:48 AM,"1152","69.4","64","1020"
10/25/2022 1:52:48 AM,"1179","69.4","64","1020"
10/25/2022 1:53:48 AM,"1164","69.4","64","1020"
10/25/2022 1:54:48 AM,"1163","69.4","64","1020"
10/25/2022 1:55:48 AM,"1175","69.4","64","1020"
10/25/2022 1:56:48 AM,"1186","69.4","64","1020"
10/25/2022 1:57:48 AM,"1164","69.4","64","1020"
10/25/2022 1:58:48 AM,"1171","69.4","64","1020"
10/25/2022 1:59:48 AM,"1167","69.5","64","1020"
10/25/2022 2:00:48 AM,"1172","69.4","64","1020"
10/25/2022 2:01:48 AM,"1175","69.4","64","1020"
10/25/2022 2:02:48 AM,"1191","69.5","64","1020"
10/25/2022 2:03:48 AM,"1181","69.4","64","1020"
10/25/2022 2:04:48 AM,"1165","69.4","64","1020"
10/25/2022 2:05:48 AM,"1164","69.5","64","1020"
10/25/2022 2:06:48 AM,"1176","69.5","64","1020"
10/25/2022 2:07:48 AM,"1173","69.4","64","1020"
10/25/2022 2:08:48 AM,"1163","69.4","64","1020"
10/25/2022 2:09:48 AM,"1180","69.5","64","1020"
10/25/2022 2:10:48 AM,"1165","69.4","64","1020"
10/25/2022 2:11:48 AM,"1169","69.4","64","1020"
10/25/2022 2:12:48 AM,"1187","69.4","64","1020"
10/25/2022 2:13:48 AM,"1173","69.4","64","1020"
10/25/2022 2:14:48 AM,"1171","69.4","64","1020"
10/25/2022 2:15:48 AM,"1189","69.4","64","1020"
10/25/2022 2:16:48 AM,"1174","69.4","64","1020"
10/25/2022 2:17:48 AM,"1182","69.4","64","1020"
10/25/2022 2:18:48 AM,"1170","69.4","64","1020"
10/25/2022 2:19:48 AM,"1177","69.4","64","1020"
10/25/2022 2:20:48 AM,"1165","69.4","64","1020"
10/25/2022 2:21:48 AM,"1172","69.4","64","1020"
10/25/2022 2:22:48 AM,"1179","69.4","64","1020"
10/25/2022 2:23:48 AM,"1174","69.4","64","1020"
10/25/2022 2:24:48 AM,"1191","69.4","64","1020"
10/25/2022 2:25:48 AM,"1175","69.4","64","1020"
10/25/2022 2:26:48 AM,"1201","69.4","64","1020"
10/25/2022 2:27:48 AM,"1192","69.3","64","1020"
10/25/2022 2:28:48 AM,"1200","69.4","64","1020"
10/25/2022 2:29:48 AM,"1170","69.3","64","1020"
10/25/2022 2:30:48 AM,"1181","69.4","64","1020"
10/25/2022 2:31:48 AM,"1186","69.4","64","1020"
10/25/2022 2:32:48 AM,"1192","69.4","64","1020"
10/25/2022 2:33:48 AM,"1191","69.4","64","1020"
10/25/2022 2:34:48 AM,"1177","69.3","64","1020"
10/25/2022 2:35:48 AM,"1186","69.4","64","1020"
10/25/2022 2:36:48 AM,"1184","69.4","64","1020"
10/25/2022 2:37:48 AM,"1199","69.4","64","1020"
10/25/2022 2:38:48 AM,"1201","69.4","64","1020"
10/25/2022 2:39:48 AM,"1185","69.4","64","1020"
10/25/2022 2:40:48 AM,"1186","69.3","64","1020"
10/25/2022 2:41:48 AM,"1173","69.4","64","1020"
10/25/2022 2:42:48 AM,"1202","69.4","64","1020"
10/25/2022 2:43:48 AM,"1185","69.4","64","1020"
10/25/2022 2:44:48 AM,"1189","69.4","64","1020"
10/25/2022 2:45:48 AM,"1201","69.3","64","1020"
10/25/2022 2:46:48 AM,"1195","69.4","64","1020"
10/25/2022 2:47:48 AM,"1203","69.3","64","1020"
10/25/2022 2:48:48 AM,"1190","69.4","64","1020"
10/25/2022 2:49:48 AM,"1196","69.4","64","1020"
10/25/2022 2:50:48 AM,"1190","69.3","64","1020"
10/25/2022 2:51:48 AM,"1192","69.3","64","1020"
10/25/2022 2:52:48 AM,"1198","69.4","64","1020"
10/25/2022 2:53:48 AM,"1189","69.3","64","1020"
10/25/2022 2:54:48 AM,"1205","69.3","64","1020"
10/25/2022 2:55:48 AM,"1223","69.3","64","1020"
10/25/2022 2:56:48 AM,"1185","69.3","64","1019"
10/25/2022 2:57:48 AM,"1203","69.3","64","1020"
10/25/2022 2:58:48 AM,"1205","69.3","64","1020"
10/25/2022 2:59:48 AM,"1210","69.3","64","1020"
10/25/2022 3:00:48 AM,"1199","69.3","64","1020"
10/25/2022 3:01:48 AM,"1192","69.3","64","1020"
10/25/2022 3:02:48 AM,"1203","69.3","64","1020"
10/25/2022 3:03:48 AM,"1224","69.3","64","1020"
10/25/2022 3:04:48 AM,"1209","69.3","64","1020"
10/25/2022 3:05:48 AM,"1207","69.3","64","1020"
10/25/2022 3:06:48 AM,"1214","69.3","64","1020"
10/25/2022 3:07:48 AM,"1197","69.3","64","1020"
10/25/2022 3:08:48 AM,"1220","69.3","64","1020"
10/25/2022 3:09:48 AM,"1214","69.3","64","1020"
10/25/2022 3:10:48 AM,"1196","69.3","64","1020"
10/25/2022 3:11:48 AM,"1201","69.3","64","1019"
10/25/2022 3:12:48 AM,"1209","69.3","64","1020"
10/25/2022 3:13:48 AM,"1211","69.3","64","1020"
10/25/2022 3:14:48 AM,"1208","69.3","64","1020"
10/25/2022 3:15:48 AM,"1208","69.3","64","1019"
10/25/2022 3:16:48 AM,"1199","69.3","64","1020"
10/25/2022 3:17:48 AM,"1223","69.3","64","1019"
10/25/2022 3:18:48 AM,"1244","69.3","64","1020"
10/25/2022 3:19:48 AM,"1221","69.3","64","1019"
10/25/2022 3:20:48 AM,"1227","69.3","64","1020"
10/25/2022 3:21:48 AM,"1207","69.3","64","1019"
10/25/2022 3:22:48 AM,"1210","69.3","64","1019"
10/25/2022 3:23:48 AM,"1202","69.3","64","1019"
10/25/2022 3:24:48 AM,"1217","69.3","64","1019"
10/25/2022 3:25:48 AM,"1224","69.3","64","1019"
10/25/2022 3:26:48 AM,"1220","69.3","64","1019"
10/25/2022 3:27:48 AM,"1231","69.3","64","1019"
10/25/2022 3:28:48 AM,"1241","69.3","64","1019"
10/25/2022 3:29:48 AM,"1228","69.3","64","1019"
10/25/2022 3:30:48 AM,"1224","69.3","64","1019"
10/25/2022 3:31:48 AM,"1223","69.3","64","1019"
10/25/2022 3:32:48 AM,"1234","69.3","64","1019"
10/25/2022 3:33:48 AM,"1231","69.3","64","1019"
10/25/2022 3:34:48 AM,"1227","69.3","64","1019"
10/25/2022 3:35:48 AM,"1230","69.3","64","1019"
10/25/2022 3:36:48 AM,"1223","69.3","64","1019"
10/25/2022 3:37:48 AM,"1234","69.3","64","1019"
10/25/2022 3:38:48 AM,"1238","69.2","64","1019"
10/25/2022 3:39:48 AM,"1243","69.2","64","1019"
10/25/2022 3:40:48 AM,"1217","69.3","64","1019"
10/25/2022 3:41:48 AM,"1243","69.2","64","1019"
10/25/2022 3:42:48 AM,"1245","69.3","64","1019"
10/25/2022 3:43:48 AM,"1239","69.3","64","1019"
10/25/2022 3:44:48 AM,"1221","69.2","64","1019"
10/25/2022 3:45:48 AM,"1230","69.2","64","1019"
10/25/2022 3:46:48 AM,"1216","69.2","64","1019"
10/25/2022 3:47:48 AM,"1207","69.2","64","1019"
10/25/2022 3:48:48 AM,"1188","69.2","64","1019"
10/25/2022 3:49:48 AM,"1211","69.2","64","1019"
10/25/2022 3:50:48 AM,"1203","69.2","64","1019"
10/25/2022 3:51:48 AM,"1202","69.3","64","1019"
10/25/2022 3:52:48 AM,"1207","69.3","64","1019"
10/25/2022 3:53:48 AM,"1199","69.3","64","1019"
10/25/2022 3:54:48 AM,"1193","69.3","64","1019"
10/25/2022 3:55:48 AM,"1198","69.3","64","1019"
10/25/2022 3:56:48 AM,"1189","69.3","64","1019"
10/25/2022 3:57:48 AM,"1201","69.3","64","1019"
10/25/2022 3:58:48 AM,"1183","69.3","64","1019"
10/25/2022 3:59:48 AM,"1197","69.4","64","1019"
10/25/2022 4:00:48 AM,"1197","69.4","64","1019"
10/25/2022 4:01:48 AM,"1185","69.4","64","1019"
10/25/2022 4:02:48 AM,"1219","69.4","64","1019"
10/25/2022 4:03:48 AM,"1200","69.4","64","1019"
10/25/2022 4:04:48 AM,"1175","69.4","64","1019"
10/25/2022 4:05:48 AM,"1196","69.4","64","1019"
10/25/2022 4:06:48 AM,"1193","69.4","64","1019"
10/25/2022 4:07:48 AM,"1164","69.4","64","1019"
10/25/2022 4:08:48 AM,"1197","69.4","64","1019"
10/25/2022 4:09:48 AM,"1194","69.4","64","1019"
10/25/2022 4:10:48 AM,"1181","69.4","64","1019"
10/25/2022 4:11:48 AM,"1186","69.4","64","1019"
10/25/2022 4:12:48 AM,"1193","69.4","64","1019"
10/25/2022 4:13:48 AM,"1181","69.4","64","1019"
10/25/2022 4:14:48 AM,"1187","69.4","64","1019"
10/25/2022 4:15:48 AM,"1198","69.3","64","1019"
10/25/2022 4:16:48 AM,"1202","69.4","64","1020"
10/25/2022 4:17:48 AM,"1213","69.4","64","1019"
10/25/2022 4:18:48 AM,"1190","69.3","64","1019"
10/25/2022 4:19:48 AM,"1204","69.4","64","1019"
10/25/2022 4:20:48 AM,"1212","69.3","64","1019"
10/25/2022 4:21:48 AM,"1193","69.4","64","1020"
10/25/2022 4:22:48 AM,"1188","69.3","64","1020"
10/25/2022 4:23:48 AM,"1207","69.3","64","1020"
10/25/2022 4:24:48 AM,"1191","69.4","64","1020"
10/25/2022 4:25:48 AM,"1207","69.4","64","1020"
10/25/2022 4:26:48 AM,"1199","69.3","64","1020"
10/25/2022 4:27:48 AM,"1217","69.3","64","1019"
10/25/2022 4:28:48 AM,"1214","69.3","64","1020"
10/25/2022 4:29:48 AM,"1195","69.3","64","1019"
10/25/2022 4:30:48 AM,"1206","69.4","64","1020"
10/25/2022 4:31:48 AM,"1215","69.4","64","1019"
10/25/2022 4:32:48 AM,"1205","69.4","64","1020"
10/25/2022 4:33:48 AM,"1221","69.4","64","1019"
10/25/2022 4:34:48 AM,"1199","69.3","64","1020"
10/25/2022 4:35:48 AM,"1213","69.3","64","1019"
10/25/2022 4:36:48 AM,"1226","69.3","64","1020"
10/25/2022 4:37:48 AM,"1220","69.3","64","1019"
10/25/2022 4:38:48 AM,"1214","69.3","64","1019"
10/25/2022 4:39:48 AM,"1210","69.4","64","1019"
10/25/2022 4:40:48 AM,"1223","69.3","64","1019"
10/25/2022 4:41:48 AM,"1208","69.4","64","1019"
10/25/2022 4:42:48 AM,"1217","69.3","64","1019"
10/25/2022 4:43:48 AM,"1217","69.3","64","1019"
10/25/2022 4:44:48 AM,"1214","69.3","64","1019"
10/25/2022 4:45:48 AM,"1216","69.3","64","1019"
10/25/2022 4:46:48 AM,"1216","69.4","64","1019"
10/25/2022 4:47:48 AM,"1225","69.3","64","1019"
10/25/2022 4:48:48 AM,"1218","69.3","64","1019"
10/25/2022 4:49:48 AM,"1226","69.4","64","1019"
10/25/2022 4:50:48 AM,"1220","69.4","64","1019"
10/25/2022 4:51:48 AM,"1218","69.4","64","1019"
10/25/2022 4:52:48 AM,"1230","69.4","64","1019"
10/25/2022 4:53:48 AM,"1224","69.4","64","1019"
10/25/2022 4:54:48 AM,"1234","69.4","64","1019"
10/25/2022 4:55:48 AM,"1220","69.4","64","1019"
10/25/2022 4:56:48 AM,"1232","69.3","64","1019"
10/25/2022 4:57:48 AM,"1225","69.4","64","1019"
10/25/2022 4:58:48 AM,"1223","69.4","64","1019"
10/25/2022 4:59:48 AM,"1224","69.4","64","1019"
10/25/2022 5:00:48 AM,"1225","69.4","64","1019"
10/25/2022 5:01:48 AM,"1235","69.3","64","1019"
10/25/2022 5:02:48 AM,"1248","69.4","64","1019"
10/25/2022 5:03:48 AM,"1243","69.4","64","1019"
10/25/2022 5:04:48 AM,"1243","69.4","64","1019"
10/25/2022 5:05:48 AM,"1231","69.4","64","1020"
10/25/2022 5:06:48 AM,"1223","69.4","64","1020"
10/25/2022 5:07:48 AM,"1223","69.4","64","1019"
10/25/2022 5:08:48 AM,"1223","69.4","64","1020"
10/25/2022 5:09:48 AM,"1232","69.4","64","1020"
10/25/2022 5:10:48 AM,"1237","69.4","64","1019"
10/25/2022 5:11:48 AM,"1232","69.4","64","1020"
10/25/2022 5:12:48 AM,"1227","69.4","64","1020"
10/25/2022 5:13:48 AM,"1218","69.4","64","1019"
10/25/2022 5:14:48 AM,"1250","69.4","64","1019"
10/25/2022 5:15:48 AM,"1205","69.4","64","1020"
10/25/2022 5:16:48 AM,"1242","69.4","64","1020"
10/25/2022 5:17:48 AM,"1243","69.4","64","1020"
10/25/2022 5:18:48 AM,"1248","69.4","64","1020"
10/25/2022 5:19:48 AM,"1253","69.4","64","1020"
10/25/2022 5:20:48 AM,"1250","69.4","64","1020"
10/25/2022 5:21:48 AM,"1233","69.4","64","1020"
10/25/2022 5:22:48 AM,"1258","69.4","64","1019"
10/25/2022 5:23:48 AM,"1232","69.3","64","1019"
10/25/2022 5:24:48 AM,"1247","69.4","64","1019"
10/25/2022 5:25:48 AM,"1259","69.3","64","1019"
10/25/2022 5:26:48 AM,"1246","69.3","64","1020"
10/25/2022 5:27:48 AM,"1230","69.3","64","1020"
10/25/2022 5:28:48 AM,"1228","69.3","64","1019"
10/25/2022 5:29:48 AM,"1253","69.3","64","1019"
10/25/2022 5:30:48 AM,"1248","69.3","64","1019"
10/25/2022 5:31:48 AM,"1243","69.3","64","1019"
10/25/2022 5:32:48 AM,"1256","69.3","64","1019"
10/25/2022 5:33:48 AM,"1230","69.3","64","1020"
10/25/2022 5:34:48 AM,"1246","69.3","64","1019"
10/25/2022 5:35:48 AM,"1263","69.3","65","1019"
10/25/2022 5:36:48 AM,"1220","69.3","65","1019"
10/25/2022 5:37:48 AM,"1250","69.3","64","1019"
10/25/2022 5:38:48 AM,"1270","69.3","64","1020"
10/25/2022 5:39:48 AM,"1251","69.3","64","1020"
10/25/2022 5:40:48 AM,"1258","69.3","64","1019"
10/25/2022 5:41:48 AM,"1267","69.3","65","1019"
10/25/2022 5:42:48 AM,"1258","69.3","64","1019"
10/25/2022 5:43:48 AM,"1241","69.3","65","1019"
10/25/2022 5:44:48 AM,"1266","69.3","65","1019"
10/25/2022 5:45:48 AM,"1255","69.3","65","1019"
10/25/2022 5:46:48 AM,"1258","69.3","64","1019"
10/25/2022 5:47:48 AM,"1255","69.3","64","1019"
10/25/2022 5:48:48 AM,"1275","69.3","64","1019"
10/25/2022 5:49:48 AM,"1242","69.3","65","1019"
10/25/2022 5:50:48 AM,"1252","69.3","65","1019"
10/25/2022 5:51:48 AM,"1245","69.3","65","1019"
10/25/2022 5:52:48 AM,"1273","69.3","65","1019"
10/25/2022 5:53:48 AM,"1261","69.3","65","1019"
10/25/2022 5:54:48 AM,"1247","69.3","65","1019"
10/25/2022 5:55:48 AM,"1261","69.3","65","1019"
10/25/2022 5:56:48 AM,"1266","69.3","65","1019"
10/25/2022 5:57:48 AM,"1254","69.3","65","1019"
10/25/2022 5:58:48 AM,"1268","69.3","65","1019"
10/25/2022 5:59:48 AM,"1272","69.3","65","1019"
10/25/2022 6:00:48 AM,"1259","69.3","65","1019"
10/25/2022 6:01:48 AM,"1263","69.3","65","1020"
10/25/2022 6:02:48 AM,"1257","69.3","65","1019"
10/25/2022 6:03:48 AM,"1258","69.3","65","1019"
10/25/2022 6:04:48 AM,"1280","69.3","65","1020"
10/25/2022 6:05:48 AM,"1264","69.3","65","1019"
10/25/2022 6:06:48 AM,"1273","69.3","65","1020"
10/25/2022 6:07:48 AM,"1257","69.3","65","1019"
10/25/2022 6:08:48 AM,"1256","69.3","65","1019"
10/25/2022 6:09:48 AM,"1264","69.3","65","1019"
10/25/2022 6:10:48 AM,"1266","69.3","65","1019"
10/25/2022 6:11:48 AM,"1261","69.3","65","1019"
10/25/2022 6:12:48 AM,"1266","69.2","65","1019"
10/25/2022 6:13:48 AM,"1265","69.3","65","1019"
10/25/2022 6:14:48 AM,"1274","69.3","65","1019"
10/25/2022 6:15:48 AM,"1264","69.3","65","1019"
10/25/2022 6:16:48 AM,"1277","69.3","65","1019"
10/25/2022 6:17:48 AM,"1292","69.3","65","1019"
10/25/2022 6:18:48 AM,"1269","69.2","65","1019"
10/25/2022 6:19:48 AM,"1264","69.2","65","1019"
10/25/2022 6:20:48 AM,"1293","69.2","65","1019"
10/25/2022 6:21:48 AM,"1270","69.2","65","1019"
10/25/2022 6:22:48 AM,"1274","69.2","65","1020"
10/25/2022 6:23:48 AM,"1271","69.2","65","1019"
10/25/2022 6:24:48 AM,"1272","69.2","65","1019"
10/25/2022 6:25:48 AM,"1287","69.2","65","1019"
10/25/2022 6:26:48 AM,"1274","69.2","65","1019"
10/25/2022 6:27:48 AM,"1292","69.2","65","1019"
10/25/2022 6:28:48 AM,"1279","69.3","65","1019"
10/25/2022 6:29:48 AM,"1287","69.3","65","1019"
10/25/2022 6:30:48 AM,"1277","69.3","65","1019"
10/25/2022 6:31:48 AM,"1272","69.3","65","1019"
10/25/2022 6:32:48 AM,"1283","69.2","65","1019"
10/25/2022 6:33:48 AM,"1274","69.2","65","1019"
10/25/2022 6:34:48 AM,"1284","69.2","65","1019"
10/25/2022 6:35:48 AM,"1274","69.3","65","1019"
10/25/2022 6:36:48 AM,"1292","69.3","65","1019"
